"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Alt Text","Gift Card","SEO Title","SEO Description","information (product.metafields.custom.information)","information (product.metafields.jetti.information)","Color (product.metafields.shopify.color-pattern)","Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products)","Related products (product.metafields.shopify--discovery--product_recommendation.related_products)","Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display)","Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries)","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"medalist-low-wom-5","Medalist Low Glitter Leather Sneakers","<p>A low-top court sneaker with retro attitude, the Medalist Low pairs smooth leather with metallic accents for a lived-in, vintage feel. Perforated toe, contrast overlays, and a cushioned collar deliver everyday comfort with timeless style.</p><ul><li>Leather upper with metallic details</li><li>Perforated toe box</li><li>Padded collar and tongue</li><li>Lace-up closure</li><li>Rubber outsole</li></ul><br><p>AVLW NF07</p>","Autry","Apparel & Accessories > Shoes > Sneakers"," Sneakers","ACCESSORI DONNA, AUTRY, AVLW NF07, CALZATURE, Convictional, Dolci Trame, monostate-dolci-trame","FALSE","Color","SILVER/SPACE","","Size","36","","AVLWNF07-SILVER/SPACE-36","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100013","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/26072024_032.jpg?v=1758826575","Side view of low-top sneakers in Silver/Space with worn effect","FALSE","Autry Medalist Low Sneakers – Silver/Space Women’s","Women’s Medalist Low sneakers in Silver/Space with leather upper, perforated toe, and rubber sole. Retro look with everyday comfort.","","","White,Silver,Blue","","","","","lb","","204","active"
"medalist-low-wom-5","","","","","","","","","SILVER/SPACE","","","37","","AVLWNF07-SILVER/SPACE-37","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100027","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/26072024_033.jpg?v=1758826575","Front angled view of Silver/Space low-top sneakers with perforated toe","","","","","","","","","","","lb","","204",""
"medalist-low-wom-5","","","","","","","","","SILVER/SPACE","","","38","","AVLWNF07-SILVER/SPACE-38","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100034","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/26072024_034.jpg?v=1758826575","Top view showing laces and perforated toe of Silver/Space sneakers","","","","","","","","","","","lb","","204",""
"medalist-low-wom-5","","","","","","","","","SILVER/SPACE","","","39","","AVLWNF07-SILVER/SPACE-39","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100044","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/26072024_035.jpg?v=1758826575","Rear angled view of Silver/Space low-top sneakers with navy heel tab","","","","","","","","","","","lb","","204",""
"medalist-low-wom-5","","","","","","","","","SILVER/SPACE","","","40","","AVLWNF07-SILVER/SPACE-40","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100058","","","","","","","","","","","","","lb","","204",""
"medalist-low-wom-5","","","","","","","","","SILVER/SPACE","","","41","","AVLWNF07-SILVER/SPACE-41","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100065","","","","","","","","","","","","","lb","","204",""
"medalist-low-wom-5","","","","","","","","","SILVER/SPACE","","","42","","AVLWNF07-SILVER/SPACE-42","0","test-com-5","deny","test-com-5","255","","TRUE","TRUE","1001691100070","","","","","","","","","","","","","lb","","204",""
"simili-8105-w-w-skirt","SIMILI 8105 Printed Chiffon Skirt","A fluid, layered wrap skirt with a sheer, artful motif that drapes elegantly. The asymmetric hem and soft movement create a refined, modern silhouette perfect for day or evening.<br><br><ul><li>Sheer layered construction</li><li>Allover brown patterned print</li><li>Wrap style with asymmetric hem</li><li>Likely lightweight woven fabric</li><li>Made in unknown</li><li>Dry clean recommended</li></ul><br><br>2410108428105","Dries van noten","Apparel & Accessories > Clothing > Skirts","Skirts","2410108428105, Convictional, Dolci Trame, DONNA, DRIES VAN NOTEN, GONNA, monostate-dolci-trame","FALSE","Color","Brown 703","","Size","40","","2410108428105-BROWN703-40","0","test-com-5","deny","test-com-5","785","","TRUE","TRUE","1001662000018","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/04062024_016.jpg?v=1758826574","Layered wrap skirt in brown patterned print with asymmetric drape","FALSE","Dries Van Noten Simili Wrap Skirt – Brown Print","Elegant layered wrap skirt in brown patterned print with asymmetric hem. Refined movement and sheer finish. Available in sizes 40 and 42.","","","Brown,Pink,Gray","silk-blouse, strappy-heel, leather-clutch","","","","lb","","628","active"
"simili-8105-w-w-skirt","","","","","","","","","Brown 703","","","42","","2410108428105-BROWN703-42","0","test-com-5","deny","test-com-5","785","","TRUE","TRUE","1001662000023","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/04062024_017.jpg?v=1758826574","Sheer brown print skirt with layered hem and wrap detail","","","","","","","","","","","lb","","628",""
"10-ml-perfume-oil-3","Cassis Perfume Oil, 10 ml","A sleek 10 ml roll-on perfume oil presented in a polished silver vial for effortless, on-the-go application. The compact design delivers a refined fragrance experience with precise dosing.<br><br><ul><li>10 ml roll-on format</li><li>Silver-tone metal vial</li><li>Travel-friendly design</li><li>Oil-based fragrance</li></ul><br><br>CASSIS-SILVER-UNICA","Unifrom","Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Colognes"," Fragrances","ACCESSORI UNISEX, CASSIS, Convictional, Dolci Trame, monostate-dolci-trame, Perfumes, PROFUMI, UNIFROM","FALSE","Color","Silver","","Size","One size","","CASSIS-SILVER-UNICA","0","test-com-5","deny","test-com-5","65","","TRUE","TRUE","1001565500013","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27708_32670.jpg?v=1758826574","Silver 10 ml roll-on perfume oil bottle","FALSE","Unifrom Perfume Oil 10 ml – Silver Roll-On","Sleek 10 ml roll-on perfume oil in a silver vial for on-the-go fragrance. Oil-based formula and travel-friendly design.","","","Silver","","","","","lb","","52","active"
"10-ml-perfume-oil-3","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27708_32677.jpg?v=1758826574","Open silver roll-on perfume oil with cap removed","","","","","","","","","","","","","",""
"10-ml-perfume-oil-3","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27708_32678.jpg?v=1758826575","Close-up of roll-on applicator of silver perfume oil","","","","","","","","","","","","","",""
"superga-collaborazione-dolci-trame","Dolci Trame Canvas Platform Sneakers","A clean, minimalist platform sneaker crafted in crisp white canvas. The low-top profile and tonal details offer effortless versatility, while the elevated rubber sole adds subtle lift and comfort for everyday wear.<br><br><ul><li>Canvas upper</li><li>Rubber platform sole</li><li>Lace-up closure</li><li>Round toe</li><li>Collaborative design</li></ul><br><br>12345SXDT","Superga","Apparel & Accessories > Shoes > Sneakers"," Sneakers","12345SXDT, ACCESSORI DONNA, CALZATURE, Convictional, Dolci Trame, monostate-dolci-trame, Sneakers, Superga","FALSE","Color","White","","Size","36","","12345SXDT-WHITE-36","0","test-com-5","deny","test-com-5","110","","TRUE","TRUE","1001598800018","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28194_32058.jpg?v=1758826574","White platform canvas low-top sneakers, side view","FALSE","Superga platform canvas sneakers in white","White canvas platform sneakers with minimalist design and rubber sole. Lace-up, low-top style for everyday wear.","","","White","","","","","lb","","88","active"
"superga-collaborazione-dolci-trame","","","","","","","","","White","","","37","","12345SXDT-WHITE-37","0","test-com-5","deny","test-com-5","110","","TRUE","TRUE","1001598800024","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28194_32076.jpg?v=1758826574","White platform canvas sneakers, top view with logo insole","","","","","","","","","","","lb","","88",""
"superga-collaborazione-dolci-trame","","","","","","","","","White","","","38","","12345SXDT-WHITE-38","0","test-com-5","deny","test-com-5","110","","TRUE","TRUE","1001598800035","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28194_32077.jpg?v=1758826574","White platform canvas sneakers, angled view","","","","","","","","","","","lb","","88",""
"superga-collaborazione-dolci-trame","","","","","","","","","White","","","39","","12345SXDT-WHITE-39","0","test-com-5","deny","test-com-5","110","","TRUE","TRUE","1001598800040","","","","","","","","","","","","","lb","","88",""
"superga-collaborazione-dolci-trame","","","","","","","","","White","","","40","","12345SXDT-WHITE-40","0","test-com-5","deny","test-com-5","110","","TRUE","TRUE","1001598800055","","","","","","","","","","","","","lb","","88",""
"superga-collaborazione-dolci-trame","","","","","","","","","White","","","41","","12345SXDT-WHITE-41","0","test-com-5","deny","test-com-5","110","","TRUE","TRUE","1001598800060","","","","","","","","","","","","","lb","","88",""
"bamboo-shopper-md","Bamboo Shopper Medium Leather Tote","A sleek shopper crafted in rich black leather with a subtle crocodile-embossed texture. Finished with sculptural bamboo-style top handles and gold-tone hardware, it offers a refined silhouette for everyday carry.<br><br><ul><li>Croc-embossed leather</li><li>Bamboo-style handles</li><li>Gold-tone hardware</li><li>Top carry and shoulder strap</li><li>Magnetic snap closure</li></ul><br><br>J07WC0018P5383","Jil sander","Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shopper Bags"," Totes","ACCESSORI DONNA, BORSA, Convictional, Dolci Trame, J07WC0018P5383, JIL SANDER, monostate-dolci-trame","FALSE","Color","Black","","Size","One size","","J07WC0018P5383-BLACK001-UNICA","0","test-com-5","deny","test-com-5","2350","","TRUE","TRUE","1001688700013","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22072024_004.jpg?v=1758826573","Black croc-embossed leather shopper with bamboo-style handles","FALSE","Jil Sander Bamboo Shopper Bag – Black Leather","Croc-embossed black leather shopper with bamboo-style handles and gold hardware. Elegant everyday bag. SKU J07WC0018P5383.","","","Black","black-leather-belt, silk-scarf, card-holder","","","","lb","","1880","active"
"bamboo-shopper-md","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22072024_005.jpg?v=1758826573","Rear view of black croc-embossed shopper bag","","","","","","","","","","","","","",""
"bamboo-shopper-md","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22072024_006.jpg?v=1758826573","Close-up of bamboo-style handle and gold hardware on black shopper","","","","","","","","","","","","","",""
"bamboo-shopper-md","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22072024_007.jpg?v=1758826573","Model carrying black leather bamboo shopper bag","","","","","","","","","","","","","",""
"bamboo-shopper-md","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22072024_008.jpg?v=1758826573","Interior top view of black shopper with bamboo-style handles","","","","","","","","","","","","","",""
"hovia-pr-6183","Floral-Print Mesh Wrap Top","A feminine long-sleeve top with a vibrant floral print and flattering ruched detailing. The soft stretch fabric drapes elegantly, finished with a V neckline for an effortlessly refined look.<br><br><ul><li>Stretch knit fabric</li><li>V neckline</li><li>Allover floral print</li><li>Ruched front and sides</li><li>Long sleeves</li></ul><br><br>2310111366183","Dries van noten","Apparel & Accessories > Clothing > Clothing Tops > Blouses","Tops","2310111366183, Convictional, Dolci Trame, DONNA, DRIES VAN NOTEN, monostate-dolci-trame, TOP","FALSE","Color","Blue","","Size","S","","2310111366183-BLU504-S","0","test-com-5","deny","test-com-5","295","","TRUE","TRUE","1001527600015","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/13022023_115.jpg?v=1758826573","Blue floral ruched long-sleeve top, front","FALSE","Dries Van Noten Floral Ruched Long-Sleeve Top","Vibrant blue floral long-sleeve top with V neckline and ruched detailing. Soft stretch comfort. Available in sizes S–L.","","","Blue,Yellow,Green,White","wide-leg-pants, pointed-toe-heels, mini-top-handle-bag","","","","lb","","236","active"
"hovia-pr-6183","","","","","","","","","Blue","","","M","","2310111366183-BLU504-M","0","test-com-5","deny","test-com-5","295","","TRUE","TRUE","1001527600020","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/13022023_114.jpg?v=1758826573","Blue floral ruched long-sleeve top on model","","","","","","","","","","","lb","","236",""
"hovia-pr-6183","","","","","","","","","Blue","","","L","","2310111366183-BLU504-L","0","test-com-5","deny","test-com-5","295","","TRUE","TRUE","1001527600034","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/13022023_116.jpg?v=1758826572","Blue floral ruched long-sleeve top, three-quarter view","","","","","","","","","","","lb","","236",""
"hovia-pr-6183","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/13022023_117.jpg?v=1758826573","Blue floral ruched long-sleeve top, back","","","","","","","","","","","","","",""
"hovia-pr-6183","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/13022023_118.jpg?v=1758826573","Close-up of ruched waist and floral print","","","","","","","","","","","","","",""
"seva-tank-top","Seva Tank Top","A minimalist tank top with an elongated silhouette and a single contrasting strap detail that drapes from the shoulder. Crafted in soft white jersey, it offers effortless layering and a refined, modern edge.<br><br><ul><li>Soft jersey knit</li><li>Sleeveless, round neck</li><li>Elongated length</li><li>Contrasting shoulder strap detail</li><li>Made in Italy</li><li>Machine wash cold</li></ul><br><br>2201WJE20222001","Ann demeuleemester","Apparel & Accessories > Clothing > Clothing Tops > Tank Tops","Tops","2201WJE20222001, ANN DEMEULEEMESTER, Convictional, Dolci Trame, DONNA, monostate-dolci-trame, TOP","FALSE","Color","White","","Size","XS","","2201WJE20222001-WHITE-XS","0","test-com-5","deny","test-com-5","220","","TRUE","TRUE","1001390200017","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/01032022_004.jpg?v=1758826572","White longline tank top with black shoulder strap detail, front view","FALSE","Ann Demeuleemester Seva Tank Top – White Jersey","White jersey longline tank with draped shoulder strap detail. Modern layering piece by Ann Demeuleemester. Available in XS–M.","","","White","asymmetric-leather-midi-skirt, lace-up-combat-boots, minimalist-crossbody-bag","","","","lb","","176","active"
"seva-tank-top","","","","","","","","","White","","","S","","2201WJE20222001-WHITE-S","0","test-com-5","deny","test-com-5","220","","TRUE","TRUE","1001390200025","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/01032022_005.jpg?v=1758826572","White longline tank top, back view","","","","","","","","","","","lb","","176",""
"seva-tank-top","","","","","","","","","White","","","M","","2201WJE20222001-WHITE-M","0","test-com-5","deny","test-com-5","220","","TRUE","TRUE","1001390200035","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/01032022_006.jpg?v=1758826573","Close-up of side trim and small logo tag on white jersey","","","","","","","","","","","lb","","176",""
"seva-tank-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18112022_054.jpg?v=1758826571","White longline tank top with black strap, studio front view","","","","","","","","","","","","","",""
"seva-tank-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18112022_055.jpg?v=1758826571","Model back view wearing white tank top with black skirt","","","","","","","","","","","","","",""
"seva-tank-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18112022_056.jpg?v=1758826571","Model front view wearing white tank top with black strap detail","","","","","","","","","","","","","",""
"seva-tank-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18112022_057.jpg?v=1758826572","Model side view showing draped black strap on white tank top","","","","","","","","","","","","","",""
"seva-tank-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18112022_058.jpg?v=1758826572","Close-up of knotted shoulder with draped black strap detail","","","","","","","","","","","","","",""
"10-ml-perfume-oil-2","Maghrib Perfume Oil 10 ml","A sleek 10 ml perfume oil presented in a polished silver-tone roll-on bottle for effortless, precise application. Its compact design slips into any bag for fragrance on the go.<br><br><ul><li>10 ml roll-on format</li><li>Silver-tone metal bottle</li><li>Portable and travel-friendly</li><li>Oil-based fragrance</li><li>Rollerball applicator</li></ul><br><br>MAGHRIB-SILVER-UNICA","Unifrom","Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum"," Fragrances","ACCESSORI UNISEX, Convictional, Dolci Trame, MAGHRIB, monostate-dolci-trame, Perfumes, PROFUMI, UNIFROM","FALSE","Color","Silver","","Size","One size","","MAGHRIB-SILVER-UNICA","0","test-com-5","deny","test-com-5","65","","TRUE","TRUE","1001565400012","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27707_32690.jpg?v=1758826571","Silver roll-on perfume oil bottle, 10 ml","FALSE","Unifrom 10 ml Perfume Oil – Silver Roll-On","Compact 10 ml perfume oil in a sleek silver roll-on bottle. Easy, precise application—perfect for travel and everyday use.","","","Silver","","","","","lb","","52","active"
"10-ml-perfume-oil-2","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27707_32689.jpg?v=1758826572","Close-up of rollerball applicator on silver perfume oil bottle","","","","","","","","","","","","","",""
"medalist-low-wom-4","Medalist Leather Low-Top Sneakers","Understated and timeless, these low-top sneakers feature smooth white leather with a retro-inspired sole. Clean lines and perforated details create an effortlessly refined look for everyday wear.<br><br><ul><li>Leather upper</li><li>Rubber sole</li><li>Lace-up closure</li><li>Perforated toe</li><li>Low-top silhouette</li></ul><br><br>AULWLL15","Autry","Apparel & Accessories > Shoes > Sneakers"," Sneakers","ACCESSORI DONNA, AULWLL15, AUTRY, CALZATURE, Convictional, Dolci Trame, monostate-dolci-trame, Sneakers","FALSE","Color","White","","Size","36","","AULWLL15-WHT/WHT-36","0","test-com-5","deny","test-com-5","175","","TRUE","TRUE","1001408600086","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/07122022_110.jpg?v=1758826570","White low-top leather sneakers side view","FALSE","Autry Medalist Low Women Sneakers – White Leather","Women’s Autry Medalist Low sneakers in white leather with retro sole and perforated toe. Classic, everyday style.","","","White","","","","","lb","","140","active"
"medalist-low-wom-4","","","","","","","","","White","","","37","","AULWLL15-WHT/WHT-37","0","test-com-5","deny","test-com-5","175","","TRUE","TRUE","1001408600090","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/07122022_111.jpg?v=1758826570","White low-top leather sneakers angled view","","","","","","","","","","","lb","","140",""
"medalist-low-wom-4","","","","","","","","","White","","","38","","AULWLL15-WHT/WHT-38","0","test-com-5","deny","test-com-5","175","","TRUE","TRUE","1001408600100","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/07122022_112.jpg?v=1758826570","White low-top leather sneakers rear view","","","","","","","","","","","lb","","140",""
"medalist-low-wom-4","","","","","","","","","White","","","39","","AULWLL15-WHT/WHT-39","0","test-com-5","deny","test-com-5","175","","TRUE","TRUE","1001408600110","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/07122022_113.jpg?v=1758826570","White low-top leather sneakers top view","","","","","","","","","","","lb","","140",""
"medalist-low-wom-4","","","","","","","","","White","","","40","","AULWLL15-WHT/WHT-40","0","test-com-5","deny","test-com-5","175","","TRUE","TRUE","1001408600127","","","","","","","","","","","","","lb","","140",""
"medalist-low-wom-4","","","","","","","","","White","","","41","","AULWLL15-WHT/WHT-41","0","test-com-5","deny","test-com-5","175","","TRUE","TRUE","1001408600191","","","","","","","","","","","","","lb","","140",""
"edfu-top","Edfu One-Shoulder Draped Top","A sculptural one-shoulder top crafted with elegant, allover ruching for a striking, draped silhouette. The vivid pink hue and fluid construction create a refined, evening-ready piece with modern edge.<br><br><ul><li>One-shoulder design</li><li>Allover ruching and drape</li><li>Stretch jersey feel</li><li>Sleeveless</li><li>Made in Italy</li></ul><br><br>RO01C5155BZ13","Rick owens","Apparel & Accessories > Clothing > Clothing Tops > Tank Tops","Tops","Convictional, Dolci Trame, DONNA, monostate-dolci-trame, RICK OWENS, RO01C5155BZ13, TOP","FALSE","Color","Pink","","Size","38","","RO01C5155BZ13-PINK-38","0","test-com-5","deny","test-com-5","800","","TRUE","TRUE","1001517000011","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/05042023_096.jpg?v=1758826570","Pink one-shoulder ruched top front view","FALSE","Rick Owens Edfu Top – Pink Ruched One-Shoulder","Rick Owens Edfu Top in vivid pink with one-shoulder, ruched draping. Elegant stretch jersey look. Available in sizes 38 and 40.","","","Pink","","","","","lb","","640","active"
"edfu-top","","","","","","","","","Pink","","","40","","RO01C5155BZ13-PINK-40","0","test-com-5","deny","test-com-5","800","","TRUE","TRUE","1001517000026","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/05042023_095.jpg?v=1758826570","Pink one-shoulder ruched top on model front close-up","","","","","","","","","","","lb","","640",""
"edfu-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/05042023_097.jpg?v=1758826570","Full outfit with pink ruched top and matching skirt on model","","","","","","","","","","","","","",""
"edfu-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/05042023_098.jpg?v=1758826570","Pink one-shoulder ruched top back view","","","","","","","","","","","","","",""
"edfu-top","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/05042023_099.jpg?v=1758826570","Pink one-shoulder ruched top side view on model","","","","","","","","","","","","","",""
"profumo-100-ml-15","Uncut Gem Eau de Parfum 100 ml","A powerful eau de parfum with a bold, mineral freshness and warm woods, presented in a sleek glass bottle. Uncut Gem captures a striking, modern elegance suitable for any occasion.<br><br><ul><li>Eau de parfum</li><li>100 ml / 3.4 fl oz</li><li>Spray bottle</li><li>Made in France</li></ul><br><br>UNCUTGEM100MLMALLE-100ML-UNICA","Frederic malle","Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum"," Fragrances","ACCESSORI UNISEX, Convictional, Dolci Trame, FREDERIC MALLE, monostate-dolci-trame, Perfumes, PROFUMI, UNCUT GEM 100 ML malle","FALSE","Color","100ML","","Size","One size","","UNCUTGEM100MLMALLE-100ML-UNICA","0","test-com-5","deny","test-com-5","340","","TRUE","TRUE","1001498500015","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/16790_32762.jpg?v=1758826570","Uncut Gem eau de parfum bottle, 100 ml","FALSE","Frederic Malle Uncut Gem Eau de Parfum 100 ml","Uncut Gem eau de parfum in a 100 ml spray. Bold, mineral freshness with warm woods. Made in France.","","","Black,Red","travel-spray-atomizer, leather-dopp-kit, cotton-handkerchief","","","","lb","","272","active"
"profumo-100-ml-15","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/16790_32763.jpg?v=1758826570","Uncut Gem fragrance box, 100 ml","","","","","","","","","","","","","",""
"seva-rib-tank-top","Seva Rib Tank Top","A refined rib tank cut in a crisp white hue, finished with an elongated silhouette and a distinctive contrast tie detail at the shoulder. Lightweight and sleek, it layers effortlessly or stands alone for a modern, minimalist look.<br><br><ul><li>Rib knit jersey</li><li>Sleeveless crewneck</li><li>Contrast shoulder tie detail</li><li>Elongated length</li><li>Color: White</li></ul><br><br>2102WJE20222001","Ann demeuleemester","Apparel & Accessories > Clothing > Clothing Tops > Tank Tops","Tops","2102WJE20222001, ANN DEMEULEEMESTER, Convictional, Dolci Trame, DONNA, monostate-dolci-trame, TOP","FALSE","Color","White","","Size","XS","","2102WJE20222001-WHITE001-XS","0","test-com-5","deny","test-com-5","210","","TRUE","TRUE","1001292100016","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15112021_029.jpg?v=1758826570","White rib tank top with black shoulder tie, front view","FALSE","Ann Demeuleemester Seva Rib Tank Top – White","Seva rib tank in crisp white with contrast shoulder tie and elongated fit. Lightweight jersey. Available in sizes XS–M.","","","White,Black","black-slim-trousers, leather-belt, ribbed-cotton-cardigan","","","","lb","","168","active"
"seva-rib-tank-top","","","","","","","","","White","","","S","","2102WJE20222001-WHITE001-S","0","test-com-5","deny","test-com-5","210","","TRUE","TRUE","1001292100022","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15112021_030.jpg?v=1758826570","White rib tank top with black shoulder tie, back view","","","","","","","","","","","lb","","168",""
"seva-rib-tank-top","","","","","","","","","White","","","M","","2102WJE20222001-WHITE001-M","0","test-com-5","deny","test-com-5","210","","TRUE","TRUE","1001292100036","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15112021_031.jpg?v=1758826570","Close-up of white rib tank with black tie detail at shoulder","","","","","","","","","","","lb","","168",""
"marble-glass-vase","Marble-Effect Glass Vase","A sculptural glass vase with a smooth, rounded silhouette and a marbled swirl of orange, yellow, and black. Its glossy finish and multi‑opening top make a striking centerpiece for modern interiors.<ul><li>Hand-blown glass</li><li>Marbled tri‑color design</li><li>Glossy finish</li><li>Multiple openings</li><li>Home decor object</li></ul><br><br>CVH894A","Colville","Home & Garden > Decor > Vases"," Decor","ACCESSORI UNISEX, COLVILLE, Convictional, CVH894A, Dolci Trame, Home accessories, monostate-dolci-trame, OBJECT","FALSE","Color","Orange Yellow Black","","Size","One size","","CVH894A-ORANGEYELLOWBLACK-UNICA","0","test-com-5","deny","test-com-5","3950","","TRUE","TRUE","1001473800017","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/25102022_262.jpg?v=1758826569","Round marbled glass vase in orange, yellow, and black","FALSE","Colville Marble Glass Vase – Orange Yellow Black","Hand‑blown marble glass vase in orange, yellow, and black with a glossy finish and multiple openings. A bold centerpiece for modern homes.","","","Orange,Yellow,Black","","","","","lb","","3160","active"
"marble-glass-vase","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/25102022_261.jpg?v=1758826569","Close-up of vase openings and marbled orange, yellow, and black glass","","","","","","","","","","","","","",""
"marble-glass-vase","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/25102022_263.jpg?v=1758826569","Full view of round glass vase with orange, yellow, and black pattern","","","","","","","","","","","","","",""
"coral-pearl-earcuff","Coral Pearl Earcuff","Sculptural and striking, this ear cuff curves along the ear with clustered pearlescent beads for a coral-like effect. A polished metal frame lends modern shine, creating an effortless statement piece that slips on without a piercing.<ul><li>Metal frame</li><li>Pearlescent bead details</li><li>Slip-on ear cuff</li><li>Single piece</li><li>Jewelry care: store separately, avoid water</li></ul><br/>123ABI090BI0007","Courrèges","Apparel & Accessories > Jewelry > Earrings"," Earrings","123ABI090BI0007, ACCESSORI DONNA, Convictional, COURRÈGES, Dolci Trame, monostate-dolci-trame, ORECCHINI","FALSE","Color","White","","Size","One size","","123ABI090BI0007-I010-UNICA","0","test-com-5","deny","test-com-5","350","","TRUE","TRUE","1001548700013","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/17491_32611.jpg?v=1758826569","White pearl-embellished ear cuff on metal frame","FALSE","Courrèges Coral Pearl Earcuff – White Ear Cuff","Statement ear cuff with pearlescent coral-like beads on a polished metal frame. Slip-on design; single piece. From Courrèges.","","","White,Silver","","","","","lb","","280","active"
"coral-pearl-earcuff","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/17491_32610.jpg?v=1758826569","Ear cuff with white pearlescent spikes worn on ear","","","","","","","","","","","","","",""
